网站名,类别,商家名称,地址,人均消费,缩略图,评分
美团,美食,七号菜馆,官渡区福保路福保村旁,36,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,3.5
美团,美食,正新鸡排（日新店）,官渡区日新综合市场1号门1号,15,http://p0.meituan.net/600.600/deal/46af3fd8eb64277aa0805f6f3c563d7952260.jpg,4
美团,美食,重庆豆花馆,官渡区关上街道办事处万德村98号（万兴路北100米）,0,http://p0.meituan.net/600.600/waimaipoi/79aa1b7a0728c4988dbcc2b892711e0747104.jpg,4.6
美团,美食,苍洱兄弟风味夜市,官渡区日新路1703号（官南大道与日新路交口向东50米路南）,38,http://p1.meituan.net/600.600/deal/ab5e785dac367f95649a9efb95967e22238395.jpg,4
美团,美食,十月酒吧,官渡区锦城官南小区二区时尚假日苑5栋1-2层5-09商铺,0,https://p0.meituan.net/600.600/merchantpic/ce75b9123639e4c3d0c7a75ebbcb2afc939245.jpg,4.4
美团,美食,重庆丘二老火锅,官渡区官城路65号时尚假日2栋底商,60,http://p0.meituan.net/600.600/deal/56868dd517aa696772bd10de7f40a369228622.jpg,4.1
美团,美食,誉名滇,官渡区福发路16号,60,http://p0.meituan.net/600.600/mogu/09cba9a615f4973597d4876cecba7454255984.jpg,4
美团,美食,巴铁铁板包烧（希望荟店）,官渡区望江路希望荟耍街8栋2楼203号（华都大酒店）,20,http://p1.meituan.net/600.600/mogu/1c52a1ba5172c3f28cae9b8e448b1621487490.jpg,5
美团,美食,云味有乡村旱鸭,官渡区双凤东路,45,http://p1.meituan.net/600.600/deal/632202b52e0627d622e0825b93043220260993.jpg,0
美团,美食,鱼鱻楼,官渡区官城路73号玫瑰湾小区对面中国农业银行东20米,39,http://p1.meituan.net/600.600/mogu/eb217d97d050de288a4947fa8b9b3b44342178.jpg,3.5
美团,美食,花溪清汤鹅（双凤路店）,官渡区双凤路邦盛国际茶城底商（双凤路与官城路交叉口南50米路西）,38,http://p1.meituan.net/600.600/mogu/cca467550fd9a74f8b5421e0ddf30c50184763.jpg,3.4
美团,美食,桥南味品,官渡区日新路1679号平安银行西行100米,65,http://p0.meituan.net/600.600/mogu/dae46e2e30cd5131283d8fa31de76b2682562.jpg,0
美团,美食,彝寨人家（双凤路店）,官渡区双凤路,54,http://p0.meituan.net/600.600/mogu/eab1ed46d1a3547b3438f6c63c130a2a215289.jpg,0
美团,美食,云味有小龙老火锅,官渡区双凤东路邦盛商城6栋24号,42,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,0
美团,美食,炉仙炭烧,官渡区官南大道大润发商业中心5楼,49,https://img.meituan.net/600.600/msmerchant/1f1244ff1acfa0f5261ca6f15b530a3653200.jpg,4.9
美团,美食,清真鳟鱼湾,官渡区官城路172号,40,https://img.meituan.net/600.600/msmerchant/397e6e8b59c1f5961c7217980bfa94bd65115.jpg,3.5
美团,美食,西安名吃,官渡区福德路日新村菜市场旁,0,http://p0.meituan.net/feop/d91337976e8f9540e31caaff3eeffd3c57619.png@600w_600h_1l,3.5
美团,美食,土坛酸汤片片鱼（绿荫大道店）,官渡区绿荫大道南坝段南坝综合市场旁,35,http://p1.meituan.net/600.600/mogu/1da285b7b6bd18b4773b19c42f31553379988.jpg,4.3
美团,美食,醉咖屋冷饮店,官渡区锦城官南小区假日湾苑4栋4-105号,30,http://p0.meituan.net/600.600/shopmainpic/d9cea6461c9110402f05cd17dcbf2d0b308010.jpg,4.3
美团,美食,原山肴生态食府,官渡区云南省昆明市官渡区官南大道1638号,51,https://img.meituan.net/600.600/msmerchant/61178b88e3fe357ef89953c473cff0e3235677.jpg,0
美团,美食,伊人伊味坊,官渡区官南大道与福盛路交叉口北10米,12,http://p1.meituan.net/600.600/xianfu/c7140613a7565c03b7439177fcefc12b245760.jpg,0
美团,美食,面包工坊（银海店）,官渡区日新路十里长街红河谷小区A栋4号,30,http://p1.meituan.net/600.600/mogu/4215715e695a4812476ce834f0193c778697.jpg,4.9
美团,美食,文山早点（银海店）,官渡区日新路1695号银海森林1号商铺,10,http://p1.meituan.net/600.600/mogu/55595ba6f339cc52495a87c9c4d6300b38001.jpg,5
美团,美食,余一手串串香火锅（官南大道店）,官渡区官南大道明盛楼隔壁（陈家营社区大门口）,37,http://p0.meituan.net/600.600/mogu/757958d60c68137634d10e93d9ccc1e762684.jpg,4.3
美团,美食,锡蒙烤全羊·撸串吧（玫瑰湾店）,官渡区官城路117号假日湾苑一幢（近玫瑰湾）,58,http://p1.meituan.net/600.600/mogu/edb0ca9b72ff858a28dadfa2ee2d921f54259.jpg,4.8
美团,美食,王记煌砂锅串串,官渡区万兴路与双凤路交叉口旁,35,http://p1.meituan.net/600.600/deal/6a0c0354b4a017c1c5f1837b5f8713f089007.jpg,0
美团,美食,景普思茅菜馆餐厅,官渡区望江路希望汇5栋104号,35,http://p0.meituan.net/600.600/mogu/cabad2688fc478992b31cdf84fdbf3a969557.jpg,3.7
美团,美食,大理白族风味小吃（玫瑰湾店）,官渡区官城路玫瑰湾一期商业4幢S416号商铺,10,http://p1.meituan.net/600.600/poi/70e2c9adf63e5c9bfe0d0f3dc462ff51149504.jpg,4.2
美团,美食,茶大咔饮品,官渡区双凤社区华之味商铺208号,6,http://p1.meituan.net/600.600/mogu/4443c964aa5151b28f2cf509b0a5190b68905.jpg,4.1
美团,美食,烤老大烤肉·火锅自助,官渡区官南大道大润发商业广场5楼502室,0,http://p0.meituan.net/600.600/mogu/e6bc7e06d0eb54e3eff5aa48dc9c15c4730960.jpg,3.1
美团,美食,老盘州炒菜烤鱼,官渡区双凤东路288号仁德医院北行20米路东,20,http://p0.meituan.net/600.600/waimaipoi/076d3ac68a397e27da856770a0931aca36864.jpg,0
美团,美食,俏虾俊蟹,官渡区锦西路箱子公园内,68,http://p0.meituan.net/600.600/waimaipoi/1acd298ef8795362ec41ce51bd7965b130720.jpg,4.6
美团,美食,昭通小肉串烧烤（官南五分店）,官渡区关上街道官南大道与日新路交叉口,28,http://p1.meituan.net/600.600/deal/a75b36d71413925db3173abd2763373536462.jpg,4.8
美团,美食,建水十二道枫味,官渡区福兴路92号,10,https://img.meituan.net/600.600/msmerchant/2dfc3ea62d269df08a978c370f232aa128334.jpg,3.5
美团,美食,老东鱼粥,官渡区官城路197号（面包工坊旁）,35,http://p0.meituan.net/600.600/xianfu/009b2b7a38d8674d342b6e2cf3d5d444202428.jpg,4.3
美团,美食,老脸西南民俗菜馆（新亚洲店）,官渡区广福路新亚洲体育城M19栋7天优品酒店隔壁,49,https://img.meituan.net/600.600/msmerchant/9d231701e50790bb992ae0c728ffa80e4034262.jpg,4.2
美团,美食,老滇山寨（新亚洲店）,官渡区新亚洲体育城3号门然联大酒店旁,44,https://img.meituan.net/600.600/msmerchant/48f5e79ea3e559cbc197a90a132f641a3887551.jpg,4.9
美团,美食,重庆溶洞老火锅,官渡区新亚洲体育城民俗广场85号（蜀风1号老菜馆旁）,57,http://p0.meituan.net/600.600/mogu/0b1a857582a7f9dd8c7edd1a127bf13f205382.jpg,5
美团,美食,龙湖酸汤乌鱼庄,官渡区星体南路新亚洲体育城内民俗广场（船动力旁）,50,http://p0.meituan.net/600.600/mogu/731f3f079d1d5f37526ab99b1a27a42c173977.jpg,5
美团,美食,嘉华饼屋（新亚洲体育城店）,官渡区彩云北路新亚洲体育城星天地商业广场S17幢1-2层,39,http://p1.meituan.net/600.600/mogu/9d4c644086eec929fe97a3e234975388143273.jpg,4.2
美团,美食,龍湾码头老火锅（新亚洲体育城店）,官渡区彩云北路新亚洲体育城星天地商业广场S08栋119号,60,http://p0.meituan.net/600.600/mogu/8f4ed71b2db28e4f02faf6d0790a7d5076752.jpg,5
美团,美食,区块链咖啡酒馆,官渡区彩云北路新亚洲体育中心悦城广场11号木屋（2号门旁）,34,http://p0.meituan.net/600.600/mogu/590faba4d6eede2bfc1400e46a33e101117321.jpg,5
美团,美食,天府棒棒鸡（子君村店）,官渡区子泰路子君村标准化农贸市场左侧入口处,20,http://p0.meituan.net/600.600/mogu/7dcddc88550e22becaa7264b7eaec271102488.jpg,4.4
美团,美食,炉鱼村烤鱼（新亚洲体育城店）,官渡区新亚洲体育城S15幢,63,http://p0.meituan.net/600.600/deal/b4f2bf027ecf8afd14a0fbded5679984381134.jpg,5
美团,美食,解放碑重庆老火锅,官渡区星体南路,49,http://p1.meituan.net/600.600/mogu/b81aafdbcbc5cacc208a8ba57d727e8658037.jpg,5
美团,美食,御锅居·养生甲鱼靓汤馆（星耀路店）,官渡区星耀路万景园独立商铺S03-1、2、3号,63,http://p1.meituan.net/600.600/mogu/df734176f00d2bd3f06a50e8e099fe3c128467.jpg,5
美团,美食,老东粥皇（新亚洲体育城店）,官渡区广福路新亚洲体育城星天地商业广场S02座一层9-10号,36,http://p1.meituan.net/600.600/mogu/b9cb7d80fcff480dce2df20c1631ebf454000.jpg,4
美团,美食,潮牛禾记潮汕牛肉火锅店,官渡区新亚洲体育城民俗广场3楼（蜀风1号楼上）,78,https://img.meituan.net/600.600/msmerchant/527b16f253e3de73eb124684ee5b153c335862.jpg,5
美团,美食,吉庆花之语鲜花饼烘焙坊,官渡区万景花园D10-11,20,http://p1.meituan.net/600.600/deal/9847ab8d7f9930a402e0fd9a3508c63457928.jpg,5
美团,美食,虞美人烘焙工坊（魅力之城店）,官渡区广居路万科魅力之城一期8栋8-10号商铺（永泰园一心堂正对面）,16,http://p0.meituan.net/600.600/mogu/88ec5c1f958c33cd0445d924e683728a33129.jpg,5
美团,美食,七彩云朵-缅甸辣螃蟹（魅力之城店）,官渡区魅力之城一期A3地块1栋1层3号（古镇渔村美食城对面）,35,http://p0.meituan.net/600.600/mogu/0b5ea11af3ee4ef9074726b27c05115d198749.jpg,4.6
美团,美食,帕萨咖啡（新亚洲体育城店）,官渡区新亚洲体育城星天地商业街S16栋1-026号（海庭轩酒楼旁-健之佳药房对面）,30,https://img.meituan.net/600.600/msmerchant/44e2451fb3341b003915e557d3d71b9f485124.jpg,4.8
美团,美食,花溪清汤鹅（子君村店）,官渡区子君段子君村美食城（子君新农贸市场旁）,50,http://p1.meituan.net/600.600/deal/a8974dc3cf6983e25d01cca0f501d85d248401.jpg,4.8
美团,美食,小郡肝串串店,官渡区新亚洲体育城金身丽水旁小吃城门口,0,https://img.meituan.net/600.600/msmerchant/368dc59798771ff7c7f0e3424fdb124c44569.jpg,0
美团,美食,德克士（新亚洲店）,官渡区昆洛路新亚洲体育城内星天地S10幢,30,https://img.meituan.net/600.600/msmerchant/d19a185b7bd83f53094d2ffe66430d5420972.jpg,4.1
美团,美食,大指王猪肚包鸡野生菌（新亚洲店）,官渡区新亚洲体育城云瑞假日酒店旁三楼,34,http://p0.meituan.net/600.600/mogu/1cf40277a2a97925706cffaf0d64426b50555.jpg,4.6
美团,美食,宫廷饼屋（星泽园店）,官渡区新螺狮湾子君村星泽园3幢106号,19,http://p1.meituan.net/600.600/mogu/aa68fd31202e1b506d2089a16f07b8e856863.jpg,4
美团,美食,蜀风一号老菜馆（新亚洲体育城店）,官渡区广福路新亚洲体育城,45,http://p1.meituan.net/600.600/mogu/064fae627d4684a2b6348e78506eebe7101303.jpg,4.3
美团,美食,重庆憨石匠火锅（新亚洲店）,官渡区广福路新亚洲体育城,75,http://p0.meituan.net/600.600/mogu/3dfefaada2a22c59e100aef42014271f571077.jpg,3
美团,美食,美蛙鱼头火锅（星耀店）,官渡区新亚洲体育城S-23-05号（妙音KTV背后）,59,http://p0.meituan.net/600.600/mogu/f3a4f3755e4fae7aefa704516995d039126034.jpg,4
美团,美食,成都川蜀巷子老火锅,官渡区广居路94号万科魅力之城一期9栋6号商铺,50,http://p0.meituan.net/600.600/mogu/07f8bc869f07b77647a4d7a54f585d071362100.png,3.6
美团,美食,陈记海鲜粥,官渡区彩云北路DK1308音乐美食城1楼,0,https://img.meituan.net/600.600/msmerchant/17b19d090ba9b006253a7aa5be6a270797168.jpg,3.5
美团,美食,俺爱烧烤,官渡区新亚洲体育城星天地商业广场S10幢1-28号（苏宁电器旁）,37,http://p1.meituan.net/600.600/deal/3574478b650c173fe7854c826d9fe639161656.jpg,5
美团,美食,彩云艺厨餐厅,官渡区星耀路星都总部基地B座一楼后大门,38,https://img.meituan.net/600.600/msmerchant/6c361ad9b8a27bdf53d21762854f425a39818.jpg,3
美团,美食,麦当劳（广居路DT店）,官渡区广居路万科魅力之城售楼部首层,25,https://img.meituan.net/600.600/msmerchant/9b65a8277a30690f90c99bbedcd56f63228922.jpg,4.5
美团,美食,德润食府·老坛酸菜牛肉（子君店）,官渡区君安路与安和路交口东南角（居安园10幢1层44号）,50,http://p0.meituan.net/600.600/mogu/1a72eeafb42272b6449f9270f28ed25d57230.jpg,4
美团,美食,寻甸土牛园,官渡区矣六乡广福路以北新昆洛路以西星体花园28幢1至2层1号,40,http://p1.meituan.net/600.600/deal/5406390c9faf12660849addb5669354c81333.jpg,4.7
美团,美食,竹林柴火鸡（金福地店）,官渡区安和路87号金福地花园南17栋悦汇春天商业,40,http://p0.meituan.net/600.600/mogu/2afbd99c972646715972a9be73165be3105926.jpg,4.2
美团,美食,雪兰社区鲜奶亭（体育城星云园店）,官渡区昆明子君路星云园小区15栋旁,25,http://p0.meituan.net/600.600/mogu/a863c92578d076f5b68aa6f3ab7b5fd978319.jpg,0
美团,美食,欧菲克蛋糕（子君村店）,官渡区安和路与吉安路交叉口居安园底商,75,http://p1.meituan.net/600.600/mogu/e220339fdf28eb3d26d5861d383c8420544594.png,4.6
美团,美食,正宗会泽黑山羊,官渡区子君村1号地块17号商铺,50,http://p1.meituan.net/600.600/mogu/16948ee040b948bb9b09e782333f36d5322584.jpg,0
美团,美食,利来海鲜水鱼馆（新亚洲体育城店）,官渡区新亚洲体育城7号馆2楼,132,http://p1.meituan.net/600.600/mogu/40d5694a82acf739ef94125713c2cdf8583519.jpg,4.1
美团,美食,雨萌龙虾王,官渡区宏仁段宏仁村风情街D12号,0,https://img.meituan.net/600.600/msmerchant/af1585c6ea83d2ffd60f2087fd6e4e45219775.jpg,3
美团,美食,快乐厨师（金福地店）,官渡区金福地11幢1号,20,http://p0.meituan.net/600.600/deal/__47366713__7803147.jpg,4.2
美团,美食,秋辉海鲜酒楼,官渡区新亚洲体育城星天地商业广场S21-08（然联大酒店旁）,50,http://p0.meituan.net/600.600/poi/c39ec0252bdc90e6a25ce19518e222c794208.jpg,4.7
美团,美食,九品麻子纸包鱼（星体花园店）,官渡区矣六街道星体花园北28栋06号商铺,40,http://p0.meituan.net/600.600/deal/69d244eae8e28288421ae828fcef13f31558801.jpg,0
美团,美食,外婆味道（新亚洲店）,官渡区新亚洲体育城五号馆二楼（悦成国际商业广场正对面）,46,http://p1.meituan.net/600.600/mogu/1a9e336a3bbb4b579d4abc88c72ac8d447646.jpg,3.5
美团,美食,海庭轩海鲜城（新亚洲体育城店）,官渡区新亚洲体育城S15栋（金生丽水旁）,59,http://p0.meituan.net/600.600/dealwatera/cce2fe30b8784c23c1b90739d9a83a99129892.jpg,4.1
美团,美食,船动力,官渡区新亚洲体育城民俗广场旁79号（新亚洲体育城1号门正对面）,57,http://p0.meituan.net/600.600/mogu/c19c46f33352dc0ee3040298a37b7ac0624806.png,4.3
美团,美食,建新园（子君村店）,官渡区福居路子君中心学校西前行50米,14,http://p1.meituan.net/600.600/mogu/6c801405de85cb50b872af1496d1283f344053.jpg,3.8
美团,美食,后岛咖啡,官渡区奥宸橙郡小区C栋06－07号,30,http://p0.meituan.net/600.600/deal/b5b86121c759fead4b0a6bb7f489d541185206.jpg,4.4
美团,美食,希曼烘焙（星耀店）,官渡区新亚洲体育城星耀路万景花园d1栋,20,https://img.meituan.net/600.600/msmerchant/4e5f3a784157d1e4622eac58b45c4d0113087.jpg,3.8
美团,美食,普洱野菜馆,官渡区星体花园南区28栋1号商铺,35,http://p0.meituan.net/600.600/mogu/2471b8141531268cc9e19a137bbed6d7499103.jpg,4.2
美团,美食,万州烤鱼,官渡区星体花园北28栋10号商铺,35,https://img.meituan.net/600.600/msmerchant/b55ae1b23d14c3094f760acae9787ae61219651.png,4.1
美团,美食,可猫烘焙蛋糕（子君村店）,官渡区子君欣景花园居安园19幢1层商铺109号,50,http://p0.meituan.net/600.600/mogu/8693e61a5337533af3142a93307a9b28532207.jpg,4.1
美团,美食,李记牛世家牛排特色火锅,官渡区广和路枫林盛景一栋一号商铺,46,https://img.meituan.net/600.600/msmerchant/f4c75c8f24ff50b72c340dcdea3dec05247429.jpg,0
美团,美食,宣威山野人家（枫林盛景店）,官渡区云秀路枫林盛景1号商铺（广和路与广居路交叉囗）,31,http://p1.meituan.net/600.600/mogu/936b01b1c3e7b7e3be7fe1d75a272820279399.jpg,4
美团,美食,新亚都海鲜酒楼,官渡区星天地商业广场S21-01,81,http://p0.meituan.net/600.600/poi/505be0baf394e243a668ce2c599cad57116736.jpg,4.7
美团,美食,山茅田鸡鲜活馆,官渡区子君欣景花园永泰园6幢1层商铺48号,37,http://p1.meituan.net/600.600/mogu/5727b19ccde51d618c4197ecf9e73528128645.jpg,4.3
美团,美食,黑果鸡爪·9客果饮,官渡区矣六乡昆洛路以东星云园5幢1层5号附1号（星云园1号商铺旁，地球村幼儿园门口）,10,http://p0.meituan.net/600.600/deal/8ca6cd94b98977ab6bd9d48b1541823c114132.jpg,3.9
美团,美食,红河干锅旱鸭（魅力之城店）,官渡区君安路子君村万科魅力之城A3-2-5号,40,http://p0.meituan.net/600.600/mogu/35b869b2d1813456d74dbcd9ac35598494080.jpg,4.1
美团,美食,彭厨（新亚洲店）,官渡区彩云北路新亚洲体育城E北网球馆1楼,55,http://p0.meituan.net/600.600/mogu/5259ef5a540a0fe153a339d9ae40d7f423066.jpg,3
美团,美食,玉溪清真饭店（六分店）,官渡区子君路与广和路交叉口星泽园1楼商铺,50,https://img.meituan.net/600.600/msmerchant/2947f146cc6851f9d3ab6e6caf942fff154744.jpg,4.5
美团,美食,悦香来快餐连锁店,官渡区新亚洲体育城星天地商业广场S01-139-103号,16,http://p0.meituan.net/600.600/deal/52ebeffca79e7669505b4c179aa3ba43105084.jpg,3.5
美团,美食,肯德基（星耀路店）,官渡区星耀路星都总部基地星世界A座1-2层,28,https://img.meituan.net/600.600/msmerchant/db00fab658c3661fc92ec793627684cd64503.jpg,3.5
美团,美食,土贼重庆老火锅（新亚洲店）,官渡区新亚洲体育城悦城国际广场首层,50,http://p1.meituan.net/600.600/deal/3ee38b863e05f4fa2ba94724e96297da168241.jpg,3.3
美团,美食,重庆美蛙鱼头（子君村店）,官渡区子君村美食城9号商铺,50,http://p0.meituan.net/600.600/deal/fe50acd4370351d2c13b05dceb0cd947347854.png,5
美团,美食,保山火塘牛肉（新亚洲体育城店）,官渡区彩云北路新亚洲体育城（妙音KTV楼下）,58,http://p1.meituan.net/600.600/mogu/0eb274d8fb79b9e7158351a26e0d7187121980.jpg,3.7
美团,美食,诸葛烤鱼（子君村店）,官渡区矣六街道子君村安和路居安园商铺36号,41,http://p1.meituan.net/600.600/deal/cae0a78f24807b58fbf35aa5d9126d4d51280.jpg,4.1
美团,美食,川魂帽牌货冒菜,官渡区君安路39号（子君欣景花园小区惠民五金旁）,20,http://p0.meituan.net/600.600/deal/d90ebccbcc1990738e6b94c16dc8d676159391.jpg,3
